date,level,temp,conductivity,hyd_dia,area,q_1,q_2
27/04/2019 02:45,0.038645644,6.7,84,0.07630696,0.015185059,0.000934343,0.000815876
27/04/2019 02:50,0.038574854,6.7,85,0.076167184,0.01512948,0.000929786,0.000811897
27/04/2019 02:55,0.044504065,6.7,84,0.087874584,0.020137927,0.001361353,0.001188744
27/04/2019 03:00,0.038433276,6.7,85,0.075887632,0.015018626,0.000920714,0.000803975
27/04/2019 03:05,0.044362486,6.7,85,0.087595033,0.020010003,0.001349835,0.001178687
27/04/2019 03:10,0.038291697,6.7,84,0.07560808,0.01490818,0.000911697,0.000796101
27/04/2019 03:15,0.044220907,6.7,85,0.087315481,0.019882486,0.001338378,0.001168682
27/04/2019 03:20,0.044150118,6.7,85,0.087175705,0.019818881,0.001332672,0.0011637
27/04/2019 03:25,0.044079328,6.7,85,0.087035929,0.019755377,0.001326981,0.001158731
27/04/2019 03:30,0.038008539,6.7,84,0.075048977,0.01468851,0.00089383,0.000780499
27/04/2019 03:35,0.043937749,6.7,84,0.086756377,0.019628676,0.001315646,0.001148833
27/04/2019 03:40,0.03786696,6.7,85,0.074769425,0.014579287,0.000884979,0.00077277
27/04/2019 03:45,0.037796171,6.7,84,0.07462965,0.014524828,0.000880574,0.000768924
27/04/2019 03:50,0.037725381,6.7,84,0.074489874,0.014470471,0.000876183,0.00076509
27/04/2019 03:55,0.043654592,6.7,84,0.086197274,0.019376497,0.001293157,0.001129195
27/04/2019 04:00,0.043583802,6.7,85,0.086057498,0.019313706,0.001287573,0.001124319
27/04/2019 04:05,0.043711223,6.6,84,0.086309095,0.019426802,0.001297636,0.001133106
27/04/2019 04:10,0.043838644,6.6,84,0.086560691,0.019540228,0.001307747,0.001141936
27/04/2019 04:15,0.043966065,6.6,84,0.086812288,0.019653984,0.001317908,0.001150808
27/04/2019 04:20,0.044093486,6.6,84,0.087063884,0.01976807,0.001328118,0.001159724
27/04/2019 04:25,0.044220907,6.6,84,0.087315481,0.019882486,0.001338378,0.001168682
27/04/2019 04:30,0.044348328,6.6,84,0.087567077,0.019997233,0.001348686,0.001177684
27/04/2019 04:35,0.044475749,6.6,84,0.087818674,0.020112309,0.001359044,0.001186729
27/04/2019 04:40,0.04460317,6.6,84,0.08807027,0.020227716,0.001369452,0.001195817
27/04/2019 04:45,0.044730591,6.6,84,0.088321867,0.020343453,0.00137991,0.001204948
27/04/2019 04:50,0.044858012,6.6,84,0.088573463,0.02045952,0.001390417,0.001214123
27/04/2019 04:55,0.044985433,6.6,84,0.08882506,0.020575918,0.001400974,0.001223342
27/04/2019 05:00,0.045112854,6.6,84,0.089076656,0.020692645,0.001411581,0.001232604
27/04/2019 05:05,0.045240275,6.6,84,0.089328253,0.020809703,0.001422238,0.00124191
27/04/2019 05:10,0.045367696,6.6,84,0.089579849,0.02092709,0.001432945,0.001251259
27/04/2019 05:15,0.045495117,6.6,84,0.089831446,0.021044808,0.001443702,0.001260653
27/04/2019 05:20,0.045622538,6.6,84,0.090083042,0.021162856,0.00145451,0.00127009
27/04/2019 05:25,0.045749959,6.6,84,0.090334639,0.021281235,0.001465368,0.001279571
27/04/2019 05:30,0.04587738,6.6,84,0.090586235,0.021399943,0.001476277,0.001289097
27/04/2019 05:35,0.046004801,6.6,84,0.090837832,0.021518982,0.001487236,0.001298667
27/04/2019 05:40,0.046132222,6.6,84,0.091089428,0.02163835,0.001498246,0.001308281
27/04/2019 05:45,0.046259643,6.6,84,0.091341025,0.021758049,0.001509307,0.001317939
27/04/2019 05:50,0.046387064,6.6,84,0.091592621,0.021878078,0.001520419,0.001327642
27/04/2019 05:55,0.046514485,6.7,84,0.091844218,0.021998437,0.001531582,0.001337389
27/04/2019 06:00,0.046641906,6.7,84,0.092095814,0.022119127,0.001542795,0.001347181
27/04/2019 06:05,0.046769327,6.7,84,0.092347411,0.022240146,0.00155406,0.001357018
27/04/2019 06:10,0.046896748,6.7,84,0.092599007,0.022361496,0.001565377,0.0013669
27/04/2019 06:15,0.047024169,6.7,84,0.092850604,0.022483176,0.001576744,0.001376826
27/04/2019 06:20,0.04715159,6.7,84,0.093102201,0.022605186,0.001588163,0.001386797
27/04/2019 06:25,0.047279011,6.7,84,0.093353797,0.022727526,0.001599634,0.001396813
27/04/2019 06:30,0.047406432,6.8,84,0.093605394,0.022850196,0.001611156,0.001406875
27/04/2019 06:35,0.053533853,6.8,84,0.105704166,0.02913885,0.002227995,0.001945503
27/04/2019 06:40,0.053661274,6.8,85,0.105955763,0.029277727,0.002242165,0.001957876
27/04/2019 06:45,0.053788695,6.8,85,0.106207359,0.029416935,0.002256391,0.001970298
27/04/2019 06:50,0.047916116,6.8,85,0.09461178,0.02334418,0.001657763,0.001447572
27/04/2019 06:55,0.054043537,6.8,85,0.106710552,0.02969634,0.002285011,0.00199529
27/04/2019 07:00,0.054170958,6.8,84,0.106962149,0.029836538,0.002299406,0.00200786
27/04/2019 07:05,0.048298379,6.8,85,0.095366569,0.023718134,0.001693265,0.001478573
27/04/2019 07:10,0.0544258,6.8,85,0.107465342,0.030117925,0.002328365,0.002033147
27/04/2019 07:15,0.054553221,6.8,85,0.107716938,0.030259113,0.00234293,0.002045865
27/04/2019 07:20,0.048680642,6.8,85,0.096121359,0.024095059,0.001729239,0.001509986
27/04/2019 07:25,0.048808063,6.8,85,0.096372955,0.024221361,0.001741335,0.001520548
27/04/2019 07:30,0.048935484,6.9,85,0.096624552,0.024347993,0.001753485,0.001531157
27/04/2019 07:35,0.049062905,6.9,85,0.096876148,0.024474956,0.001765687,0.001541812
27/04/2019 07:40,0.055190326,6.9,85,0.108974921,0.030970008,0.002416608,0.002110201
27/04/2019 07:45,0.049317747,6.9,85,0.097379341,0.024729871,0.001790249,0.00156326
27/04/2019 07:50,0.055445168,6.9,85,0.109478114,0.031256677,0.002446479,0.002136285
27/04/2019 07:55,0.055572589,6.9,85,0.10972971,0.031400507,0.0024615,0.002149402
27/04/2019 08:00,0.05570001,7,85,0.109981307,0.031544667,0.00247658,0.002162569
27/04/2019 08:05,0.055827431,7,85,0.110232903,0.031689157,0.002491716,0.002175787
27/04/2019 08:10,0.055954852,7,85,0.1104845,0.031833977,0.002506911,0.002189055
27/04/2019 08:15,0.056082273,7,85,0.110736096,0.031979128,0.002522163,0.002202373
27/04/2019 08:20,0.056209694,7,85,0.110987693,0.032124608,0.002537473,0.002215742
27/04/2019 08:25,0.062337115,7.1,86,0.123086466,0.039510161,0.003343716,0.00291976
27/04/2019 08:30,0.056464536,7.1,86,0.111490886,0.03241656,0.002568268,0.002242632
27/04/2019 08:35,0.056591957,7.1,86,0.111742483,0.032563031,0.002583752,0.002256153
27/04/2019 08:40,0.056719378,7.1,86,0.111994079,0.032709832,0.002599294,0.002269725
27/04/2019 08:45,0.056846799,7.1,86,0.112245676,0.032856964,0.002614895,0.002283348
27/04/2019 08:50,0.05097422,7.2,86,0.100650096,0.026419012,0.001955119,0.001707226
27/04/2019 08:55,0.051101641,7.2,86,0.100901692,0.026551257,0.001968179,0.001718629
27/04/2019 09:00,0.057229062,7.2,86,0.113000465,0.033300339,0.002662048,0.002324522
27/04/2019 09:05,0.057356483,7.3,86,0.113252062,0.033448791,0.002677883,0.002338349
27/04/2019 09:10,0.057483904,7.3,86,0.113503658,0.033597573,0.002693777,0.002352228
27/04/2019 09:15,0.057611325,7.3,86,0.113755255,0.033746686,0.002709729,0.002366157
27/04/2019 09:20,0.051738746,7.4,87,0.102159675,0.027217435,0.002034295,0.001776363
27/04/2019 09:25,0.057866167,7.4,87,0.114258448,0.034045901,0.002741811,0.002394171
27/04/2019 09:30,0.057993588,7.5,87,0.114510044,0.034196004,0.00275794,0.002408256
27/04/2019 09:35,0.064121009,7.5,87,0.126608817,0.041803832,0.003605005,0.003147919
27/04/2019 09:40,0.05824843,7.6,87,0.115013237,0.0344972,0.002790377,0.002436579
27/04/2019 09:45,0.058375851,7.6,87,0.115264834,0.034648293,0.002806684,0.002450819
27/04/2019 09:50,0.064503272,7.6,87,0.127363606,0.042303752,0.003662601,0.003198212
27/04/2019 09:55,0.070630693,7.6,87,0.139462379,0.050722696,0.004665385,0.004073852
27/04/2019 10:00,0.058758114,7.6,87,0.116019623,0.035103554,0.002855963,0.00249385
27/04/2019 10:05,0.070970483,7.7,87,0.140133303,0.051211903,0.004725476,0.004126324
27/04/2019 10:10,0.071182851,7.6,87,0.140552631,0.051518849,0.004763278,0.004159333
27/04/2019 10:15,0.065395219,7.6,87,0.129124782,0.043481788,0.003799218,0.003317508
27/04/2019 10:20,0.071607587,7.6,87,0.141391286,0.052135492,0.004839446,0.004225844
27/04/2019 10:25,0.059819956,7.6,87,0.118116261,0.036383759,0.002995673,0.002615846
27/04/2019 10:30,0.066032324,7.6,87,0.130382765,0.044333147,0.003898724,0.003404397
27/04/2019 10:35,0.060244692,7.6,87,0.118954916,0.036902261,0.00305273,0.002665668
27/04/2019 10:40,0.054457061,7.6,87,0.107527067,0.030152532,0.002331933,0.002036263
27/04/2019 10:45,0.060669429,7.6,87,0.119793571,0.037424432,0.00311046,0.002716079
27/04/2019 10:50,0.060881797,7.6,87,0.120212898,0.037686892,0.003139579,0.002741506
27/04/2019 10:55,0.067094166,7.6,87,0.132479402,0.045770421,0.004068156,0.003552347
27/04/2019 11:00,0.061306534,7.5,87,0.121051553,0.038214565,0.003198328,0.002792805
27/04/2019 11:05,0.061518902,7.5,87,0.121470881,0.038479778,0.003227957,0.002818678
27/04/2019 11:10,0.061731271,7.5,87,0.121890208,0.038745907,0.003257758,0.002844701
27/04/2019 11:15,0.061943639,7.5,87,0.122309536,0.039012953,0.00328773,0.002870872
27/04/2019 11:20,0.062156007,7.4,87,0.122728863,0.039280917,0.003317874,0.002897194
27/04/2019 11:25,0.062368376,7.4,87,0.123148191,0.039549797,0.00334819,0.002923666
27/04/2019 11:30,0.062580744,7.4,87,0.123567518,0.039819595,0.003378678,0.002950289
27/04/2019 11:35,0.062793112,7.4,87,0.123986846,0.04009031,0.00340934,0.002977063
27/04/2019 11:40,0.063005481,7.4,87,0.124406173,0.040361942,0.003440174,0.003003988
27/04/2019 11:45,0.063217849,7.4,87,0.124825501,0.040634491,0.003471183,0.003031065
27/04/2019 11:50,0.057430217,7.4,87,0.113397652,0.033534846,0.002687073,0.002346374
27/04/2019 11:55,0.057642586,7.4,87,0.11381698,0.033783318,0.002713652,0.002369583
27/04/2019 12:00,0.057854954,7.4,87,0.114236307,0.034032708,0.002740394,0.002392934
27/04/2019 12:05,0.064067322,7.4,87,0.126502811,0.041733859,0.003596961,0.003140896
27/04/2019 12:10,0.058279691,7.4,87,0.115074962,0.034534238,0.002794372,0.002440068
27/04/2019 12:15,0.058492059,7.4,87,0.11549429,0.034786378,0.002821608,0.002463851
27/04/2019 12:20,0.058704427,7.4,87,0.115913617,0.035039436,0.002849009,0.002487778
27/04/2019 12:25,0.058916796,7.4,87,0.116332945,0.035293411,0.002876576,0.00251185
27/04/2019 12:30,0.059129164,7.5,87,0.116752272,0.035548303,0.002904309,0.002536066
27/04/2019 12:35,0.053341532,7.5,87,0.105324423,0.028929863,0.002206715,0.001926921
27/04/2019 12:40,0.059553901,7.5,87,0.117590927,0.036060839,0.002960276,0.002584937
27/04/2019 12:45,0.059766269,7.5,87,0.118010255,0.036318482,0.002988509,0.002609591
27/04/2019 12:50,0.047978637,7.6,88,0.09473523,0.023405139,0.001663538,0.001452615
27/04/2019 12:55,0.066191006,7.6,88,0.130696086,0.044546476,0.003923758,0.003426257
27/04/2019 13:00,0.054403374,7.6,88,0.107421061,0.03009311,0.002325808,0.002030914
27/04/2019 13:05,0.066615742,7.6,88,0.131534741,0.045120005,0.003991259,0.003485199
27/04/2019 13:10,0.060828111,7.6,88,0.120106892,0.037620456,0.003132202,0.002735064
27/04/2019 13:15,0.061040479,7.6,88,0.12052622,0.037883602,0.003161448,0.002760602
27/04/2019 13:20,0.061252847,7.6,88,0.120945547,0.038147665,0.003190864,0.002786288
27/04/2019 13:25,0.061465216,7.6,88,0.121364875,0.038412645,0.003220451,0.002812124
27/04/2019 13:30,0.061677584,7.6,88,0.121784202,0.038678543,0.003250208,0.002838108
27/04/2019 13:35,0.061889952,7.6,88,0.12220353,0.038945357,0.003280137,0.002864242
27/04/2019 13:40,0.050102321,7.6,88,0.098928505,0.025522962,0.001867207,0.00163046
27/04/2019 13:45,0.062314689,7.6,88,0.123042185,0.039481738,0.00334051,0.00291696
27/04/2019 13:50,0.056527057,7.6,88,0.111614336,0.032488387,0.002575858,0.00224926
27/04/2019 13:55,0.062739426,7.6,88,0.12388084,0.040021787,0.003401572,0.00297028
27/04/2019 14:00,0.062951794,7.6,88,0.124300167,0.040293187,0.003432363,0.002997167
27/04/2019 14:05,0.063164162,7.6,88,0.124719495,0.040565504,0.003463327,0.003024205
27/04/2019 14:10,0.057376531,7.6,88,0.113291646,0.033472177,0.00268038,0.002340529
27/04/2019 14:15,0.057588899,7.6,88,0.113710974,0.033720418,0.002706917,0.002363702
27/04/2019 14:20,0.057801267,7.6,88,0.114130301,0.033969575,0.002733618,0.002387018
27/04/2019 14:25,0.064013636,7.6,88,0.126396805,0.041663944,0.003588929,0.003133882
27/04/2019 14:30,0.070226004,7.7,88,0.138663309,0.050143115,0.004594442,0.004011904
27/04/2019 14:35,0.052438372,7.7,88,0.103541107,0.027958496,0.00210848,0.001841142
27/04/2019 14:40,0.058650741,7.6,88,0.115807611,0.034975377,0.002842067,0.002481715
27/04/2019 14:45,0.058863109,7.6,88,0.116226939,0.03522912,0.002869592,0.002505751
27/04/2019 14:50,0.065075477,7.6,88,0.128493442,0.04305763,0.003749884,0.003274429
27/04/2019 14:55,0.059287846,7.6,88,0.117065594,0.035739357,0.00292514,0.002554256
27/04/2019 15:00,0.059500214,7.6,88,0.117484921,0.035995852,0.002953165,0.002578727
27/04/2019 15:05,0.059712582,7.6,88,0.117904249,0.036253263,0.002981356,0.002603344
27/04/2019 15:10,0.059924951,7.6,88,0.118323576,0.036511592,0.003009715,0.002628108
27/04/2019 15:15,0.060137319,7.5,88,0.118742904,0.036770838,0.003038242,0.002653018
27/04/2019 15:20,0.060349687,7.5,88,0.119162231,0.037031,0.003066938,0.002678075
27/04/2019 15:25,0.060562056,7.5,88,0.119581559,0.03729208,0.003095802,0.002703279
27/04/2019 15:30,0.060774424,7.5,88,0.120000886,0.037554078,0.003124836,0.002728632
27/04/2019 15:35,0.060986792,7.5,88,0.120420214,0.037816992,0.003154039,0.002754132
27/04/2019 15:40,0.061199161,7.5,88,0.120839541,0.038080823,0.003183412,0.002779781
27/04/2019 15:45,0.061411529,7.5,88,0.121258869,0.038345572,0.003212955,0.002805578
27/04/2019 15:50,0.061623897,7.6,88,0.121678196,0.038611237,0.003242669,0.002831525
27/04/2019 15:55,0.061836266,7.6,88,0.122097524,0.03887782,0.003272555,0.002857621
27/04/2019 16:00,0.062048634,7.5,88,0.122516851,0.03914532,0.003302612,0.002883867
27/04/2019 16:05,0.061666371,7.5,88,0.121762062,0.03866448,0.003248633,0.002836732
27/04/2019 16:10,0.055284108,7.5,88,0.109160096,0.031075349,0.002427574,0.002119777
27/04/2019 16:15,0.054901845,7.5,88,0.108405306,0.030647092,0.00238307,0.002080916
27/04/2019 16:20,0.054519582,7.5,88,0.107650517,0.030221807,0.002339079,0.002042503
27/04/2019 16:25,0.054137319,7.5,88,0.106895727,0.029799494,0.0022956,0.002004537
27/04/2019 16:30,0.053755056,7.5,88,0.106140938,0.029380152,0.002252629,0.001967014
27/04/2019 16:35,0.053372793,7.5,88,0.105386148,0.028963781,0.002210165,0.001929934
27/04/2019 16:40,0.05299053,7.4,88,0.104631359,0.028550382,0.002168205,0.001893294
27/04/2019 16:45,0.052608267,7.4,88,0.103876569,0.028139954,0.002126746,0.001857092
27/04/2019 16:50,0.052226004,7.4,88,0.10312178,0.027732498,0.002085786,0.001821325
27/04/2019 16:55,0.051843741,7.4,88,0.10236699,0.027328013,0.002045322,0.001785992
27/04/2019 17:00,0.051461478,7.4,88,0.101612201,0.0269265,0.002005353,0.001751091
27/04/2019 17:05,0.051079215,7.4,88,0.100857411,0.026527958,0.001965876,0.001716619
27/04/2019 17:10,0.050696952,7.3,88,0.100102622,0.026132388,0.001926888,0.001682574
27/04/2019 17:15,0.050314689,7.3,88,0.099347832,0.025739789,0.001888387,0.001648955
27/04/2019 17:20,0.049932426,7.3,87,0.098593043,0.025350162,0.00185037,0.001615758
27/04/2019 17:25,0.049550163,7.3,88,0.097838253,0.024963506,0.001812836,0.001582983
27/04/2019 17:30,0.0491679,7.3,87,0.097083464,0.024579821,0.001775781,0.001550626
27/04/2019 17:35,0.048785637,7.2,87,0.096328674,0.024199108,0.001739203,0.001518686
27/04/2019 17:40,0.048403374,7.2,87,0.095573885,0.023821366,0.001703099,0.00148716
27/04/2019 17:45,0.048021111,7.2,87,0.094819095,0.023446596,0.001667468,0.001456046
27/04/2019 17:50,0.047638848,7.2,87,0.094064306,0.023074798,0.001632306,0.001425343
27/04/2019 17:55,0.047256585,7.2,87,0.093309516,0.02270597,0.001597611,0.001395047
27/04/2019 18:00,0.046874322,7.2,87,0.092554727,0.022340115,0.001563381,0.001365157
27/04/2019 18:05,0.046492059,7.1,87,0.091799937,0.02197723,0.001529613,0.001335671
27/04/2019 18:10,0.046109796,7.1,87,0.091045147,0.021617317,0.001496305,0.001306586
27/04/2019 18:15,0.045727533,7.1,87,0.090290358,0.021260376,0.001463454,0.0012779
27/04/2019 18:20,0.04534527,7.1,87,0.089535568,0.020906406,0.001431057,0.00124961
27/04/2019 18:25,0.044963007,7.1,87,0.088780779,0.020555408,0.001399112,0.001221716
27/04/2019 18:30,0.044580744,7.1,87,0.088025989,0.020207381,0.001367617,0.001194214
27/04/2019 18:35,0.044198481,7.1,87,0.0872712,0.019862325,0.001336568,0.001167102
27/04/2019 18:40,0.043816218,7.1,87,0.08651641,0.019520241,0.001305964,0.001140379
27/04/2019 18:45,0.043433955,7.1,87,0.085761621,0.019181128,0.001275802,0.001114041
27/04/2019 18:50,0.049051692,7,87,0.096854008,0.02446377,0.001764611,0.001540872
27/04/2019 18:55,0.048669429,7,87,0.096099218,0.02408396,0.001728177,0.001509058
27/04/2019 19:00,0.048287166,7,87,0.095344429,0.023707122,0.001692217,0.001477658
27/04/2019 19:05,0.047904903,7,87,0.094589639,0.023333255,0.001656729,0.001446669
27/04/2019 19:10,0.04752264,7,87,0.09383485,0.02296236,0.00162171,0.00141609
27/04/2019 19:15,0.047140377,7,87,0.09308006,0.022594436,0.001587156,0.001385918
27/04/2019 19:20,0.046758114,7,87,0.09232527,0.022229483,0.001553067,0.001356151
27/04/2019 19:25,0.046375851,6.9,87,0.091570481,0.021867502,0.001519439,0.001326786
27/04/2019 19:30,0.045993588,6.9,87,0.090815691,0.021508493,0.00148627,0.001297823
27/04/2019 19:35,0.045611325,6.9,87,0.090060902,0.021152455,0.001453557,0.001269258
27/04/2019 19:40,0.045229062,6.9,87,0.089306112,0.020799388,0.001421298,0.001241089
27/04/2019 19:45,0.044846799,6.9,87,0.088551323,0.020449293,0.00138949,0.001213314
27/04/2019 19:50,0.044464536,6.8,87,0.087796533,0.020102169,0.001358131,0.001185931
27/04/2019 19:55,0.044082273,6.8,87,0.087041744,0.019758017,0.001327218,0.001158937
27/04/2019 20:00,0.04370001,6.8,87,0.086286954,0.019416836,0.001296748,0.001132331
27/04/2019 20:05,0.043317747,6.8,87,0.085532165,0.019078627,0.00126672,0.00110611
27/04/2019 20:10,0.042935484,6.7,86,0.084777375,0.018743389,0.00123713,0.001080272
27/04/2019 20:15,0.042553221,6.7,86,0.084022586,0.018411123,0.001207975,0.001054814
27/04/2019 20:20,0.042170958,6.7,86,0.083267796,0.018081828,0.001179254,0.001029734
27/04/2019 20:25,0.041788695,6.7,86,0.082513007,0.017755505,0.001150964,0.001005031
27/04/2019 20:30,0.041406432,6.6,86,0.081758217,0.017432153,0.001123102,0.000980701
27/04/2019 20:35,0.041024169,6.6,86,0.081003428,0.017111772,0.001095665,0.000956743
27/04/2019 20:40,0.040641906,6.6,86,0.080248638,0.016794363,0.001068651,0.000933154
27/04/2019 20:45,0.046259643,6.6,86,0.091341025,0.021758049,0.001509307,0.001317939
27/04/2019 20:50,0.04587738,6.6,86,0.090586235,0.021399943,0.001476277,0.001289097
27/04/2019 20:55,0.045495117,6.6,86,0.089831446,0.021044808,0.001443702,0.001260653
27/04/2019 21:00,0.045112854,6.6,86,0.089076656,0.020692645,0.001411581,0.001232604
27/04/2019 21:05,0.044730591,6.6,86,0.088321867,0.020343453,0.00137991,0.001204948
27/04/2019 21:10,0.044348328,6.5,86,0.087567077,0.019997233,0.001348686,0.001177684
27/04/2019 21:15,0.043966065,6.5,86,0.086812288,0.019653984,0.001317908,0.001150808
27/04/2019 21:20,0.043583802,6.5,86,0.086057498,0.019313706,0.001287573,0.001124319
27/04/2019 21:25,0.043201539,6.5,86,0.085302709,0.0189764,0.001257678,0.001098215
27/04/2019 21:30,0.042819276,6.5,86,0.084547919,0.018642066,0.001228221,0.001072492
27/04/2019 21:35,0.042437013,6.5,86,0.08379313,0.018310703,0.001199198,0.00104715
27/04/2019 21:40,0.04205475,6.5,86,0.08303834,0.017982311,0.001170609,0.001022185
27/04/2019 21:45,0.041672487,6.5,86,0.082283551,0.017656891,0.001142449,0.000997595
27/04/2019 21:50,0.041290224,6.5,86,0.081528761,0.017334443,0.001114716,0.000973379
27/04/2019 21:55,0.040907961,6.5,86,0.080773972,0.017014965,0.001087408,0.000949533
27/04/2019 22:00,0.040525698,6.5,86,0.080019182,0.01669846,0.001060522,0.000926056
27/04/2019 22:05,0.040285014,6.5,86,0.079543944,0.016500703,0.001043809,0.000911462
27/04/2019 22:10,0.04004433,6.5,86,0.079068706,0.016304124,0.001027261,0.000897013
27/04/2019 22:15,0.039803646,6.5,86,0.078593469,0.016108723,0.001010879,0.000882708
27/04/2019 22:20,0.039562962,6.5,86,0.078118231,0.0159145,0.000994661,0.000868546
27/04/2019 22:25,0.039322278,6.5,86,0.077642993,0.015721455,0.000978606,0.000854527
27/04/2019 22:30,0.039081594,6.5,86,0.077167755,0.015529588,0.000962715,0.00084065
27/04/2019 22:35,0.03884091,6.5,86,0.076692517,0.015338899,0.000946985,0.000826915
27/04/2019 22:40,0.038600225,6.5,86,0.076217279,0.015149388,0.000931418,0.000813321
27/04/2019 22:45,0.044359541,6.5,86,0.087589218,0.020007346,0.001349596,0.001178478
27/04/2019 22:50,0.038118857,6.5,86,0.075266804,0.014773899,0.000900764,0.000786555
27/04/2019 22:55,0.037878173,6.5,85,0.074791566,0.014587922,0.000885678,0.000773381
27/04/2019 23:00,0.037637489,6.5,85,0.074316328,0.014403123,0.00087075,0.000760346
27/04/2019 23:05,0.043396805,6.5,85,0.085688266,0.01914833,0.001272894,0.001111501
27/04/2019 23:10,0.037156121,6.5,85,0.073365852,0.014037059,0.000841368,0.000734689
27/04/2019 23:15,0.036915437,6.5,85,0.072890614,0.013855794,0.000826913,0.000722067
27/04/2019 23:20,0.036674753,6.5,85,0.072415377,0.013675707,0.000812614,0.000709581
27/04/2019 23:25,0.042434068,6.4,85,0.083787315,0.018308162,0.001198977,0.001046956
27/04/2019 23:30,0.036193384,6.4,85,0.071464901,0.013319066,0.000784482,0.000685016
27/04/2019 23:35,0.0419527,6.4,85,0.082836839,0.017895145,0.001163049,0.001015584
27/04/2019 23:40,0.041712016,6.4,85,0.082361602,0.017690404,0.001145341,0.001000121
27/04/2019 23:45,0.041471332,6.4,85,0.081886364,0.017486841,0.001127802,0.000984806
27/04/2019 23:50,0.041230648,6.4,85,0.081411126,0.017284456,0.001110432,0.000969638
27/04/2019 23:55,0.040989964,6.4,85,0.080935888,0.017083249,0.00109323,0.000954618
28/04/2019 00:00,0.04074928,6.4,85,0.08046065,0.01688322,0.001076196,0.000939743
28/04/2019 00:05,0.040508596,6.4,85,0.079985412,0.016684368,0.001059329,0.000925014
28/04/2019 00:10,0.040267911,6.4,85,0.079510174,0.016486695,0.001042628,0.000910431
28/04/2019 00:15,0.040027227,6.4,85,0.079034937,0.0162902,0.001026092,0.000895992
28/04/2019 00:20,0.039786543,6.4,85,0.078559699,0.016094883,0.001009721,0.000881697
28/04/2019 00:25,0.039545859,6.4,85,0.078084461,0.015900743,0.000993515,0.000867545
28/04/2019 00:30,0.039305175,6.4,85,0.077609223,0.015707782,0.000977472,0.000853536
28/04/2019 00:35,0.039064491,6.4,85,0.077133985,0.015515999,0.000961592,0.00083967
28/04/2019 00:40,0.032823807,6.4,85,0.064811571,0.010954518,0.000604517,0.000527869
28/04/2019 00:45,0.038583123,6.3,85,0.07618351,0.015135966,0.000930318,0.000812361
28/04/2019 00:50,0.032342439,6.3,85,0.063861095,0.010635574,0.000581164,0.000507477
28/04/2019 00:55,0.038101754,6.3,85,0.075233034,0.014760645,0.000899687,0.000785614
28/04/2019 01:00,0.03786107,6.3,85,0.074757796,0.014574752,0.000884612,0.00077245
28/04/2019 01:05,0.037620386,6.3,85,0.074282558,0.014390036,0.000869695,0.000759425
28/04/2019 01:10,0.037379702,6.3,85,0.07380732,0.014206499,0.000854936,0.000746537
28/04/2019 01:15,0.037139018,6.3,85,0.073332082,0.01402414,0.000840335,0.000733788
28/04/2019 01:20,0.030898334,6.3,85,0.061009668,0.009707011,0.000514515,0.000449279
28/04/2019 01:25,0.03665765,6.3,85,0.072381607,0.013662955,0.000811603,0.000708699
28/04/2019 01:30,0.036416966,6.3,85,0.071906369,0.013484129,0.000797471,0.000696358
28/04/2019 01:35,0.036176282,6.3,85,0.071431131,0.013306482,0.000783493,0.000684153
28/04/2019 01:40,0.035935597,6.3,85,0.070955893,0.013130012,0.00076967,0.000672082
28/04/2019 01:45,0.035694913,6.2,85,0.070480655,0.012954721,0.000756,0.000660145
28/04/2019 01:50,0.035454229,6.2,84,0.070005418,0.012780607,0.000742483,0.000648342
28/04/2019 01:55,0.035213545,6.2,85,0.06953018,0.012607672,0.000729118,0.000636671
28/04/2019 02:00,0.034972861,6.2,85,0.069054942,0.012435914,0.000715904,0.000625133
28/04/2019 02:05,0.034732177,6.2,84,0.068579704,0.012265335,0.000702841,0.000613726
28/04/2019 02:10,0.034491493,6.2,84,0.068104466,0.012095933,0.000689928,0.00060245
28/04/2019 02:15,0.034250809,6.2,84,0.067629228,0.01192771,0.000677164,0.000591305
28/04/2019 02:20,0.034010125,6.2,84,0.06715399,0.011760664,0.000664549,0.000580289
28/04/2019 02:25,0.03376944,6.2,84,0.066678753,0.011594796,0.000652082,0.000569403
28/04/2019 02:30,0.033528756,6.2,84,0.066203515,0.011430107,0.000639761,0.000558645
28/04/2019 02:35,0.033288072,6.2,84,0.065728277,0.011266595,0.000627588,0.000548015
28/04/2019 02:40,0.033047388,6.2,84,0.065253039,0.011104261,0.00061556,0.000537512
28/04/2019 02:45,0.032806704,6.2,84,0.064777801,0.010943106,0.000603678,0.000527136
28/04/2019 02:50,0.03256602,6.2,84,0.064302563,0.010783128,0.00059194,0.000516886
28/04/2019 02:55,0.032325336,6.1,84,0.063827326,0.010624328,0.000580345,0.000506762
28/04/2019 03:00,0.032084652,6.1,84,0.063352088,0.010466707,0.000568894,0.000496763
28/04/2019 03:05,0.031843968,6.1,84,0.06287685,0.010310263,0.000557585,0.000486887
28/04/2019 03:10,0.031603283,6.1,84,0.062401612,0.010154997,0.000546417,0.000477136
28/04/2019 03:15,0.031362599,6.1,84,0.061926374,0.010000909,0.00053539,0.000467507
28/04/2019 03:20,0.031121915,6.1,84,0.061451136,0.009848,0.000524504,0.000458001
28/04/2019 03:25,0.036881231,6.1,84,0.072823075,0.013830129,0.000824871,0.000720284
